EmployeeId,Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYear,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
492,38,0.0,1333,1,3,1,4,80,3,3,1,13582,16292,1,13,3,2,80,1,15,3,3,15,12,5,11,905.4666666666667,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
494,38,0.0,362,1,1,1,3,43,3,1,1,2619,14561,3,17,3,4,80,0,8,3,2,0,0,0,0,2619.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
495,51,0.0,1318,26,4,1,1,66,3,4,3,16307,5594,2,14,3,3,80,1,29,2,2,20,6,4,17,815.35,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
496,37,0.0,1319,6,3,1,3,51,4,2,1,5974,17001,4,13,3,1,80,2,13,2,3,7,7,6,7,853.4285714285714,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
497,20,1.0,871,6,3,1,4,66,2,1,4,2926,19783,1,18,3,2,80,0,1,5,3,1,0,1,0,2926.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
498,45,0.0,974,1,4,1,4,91,3,1,4,2270,11005,3,14,3,4,80,2,8,2,3,5,3,0,2,454.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
499,24,1.0,984,17,2,1,4,97,3,1,2,2210,3372,1,13,3,1,80,1,1,3,1,1,0,0,0,2210.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
500,52,0.0,956,6,2,1,4,78,3,2,1,5577,22087,3,12,3,2,80,2,18,3,3,10,9,6,9,557.7,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
501,49,0.0,1261,7,3,1,2,31,2,3,3,10965,12066,8,24,4,3,80,0,26,2,3,5,2,0,0,2193.0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
505,19,1.0,528,22,1,1,4,50,3,1,3,1675,26820,1,19,3,4,80,0,0,2,2,0,0,0,0,1675.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True
507,24,0.0,673,11,2,1,1,96,4,2,3,4011,8232,0,18,3,4,80,1,5,5,2,4,2,1,3,1002.75,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
508,22,0.0,604,6,1,1,1,69,3,1,3,2773,12145,0,20,4,4,80,0,3,3,3,2,2,2,2,1386.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
510,42,0.0,570,8,3,1,2,66,3,5,4,18430,16225,1,13,3,2,80,1,24,4,2,24,7,14,9,767.9166666666666,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
511,33,0.0,1392,3,4,1,4,56,3,1,3,2909,23159,1,11,3,3,80,0,8,3,3,8,7,3,0,363.625,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
512,37,0.0,1115,1,4,1,1,51,2,2,3,5993,2689,1,18,3,3,80,1,7,2,4,7,5,0,7,856.1428571428571,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
513,39,0.0,1218,1,1,1,2,52,3,5,3,19197,8213,1,14,3,3,80,1,21,3,3,21,8,1,6,914.1428571428571,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
514,36,0.0,607,7,3,1,1,83,4,2,1,4639,2261,2,16,3,4,80,1,17,2,2,15,7,6,13,309.26666666666665,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
515,50,0.0,1046,10,3,1,4,100,2,3,4,10496,2755,6,15,3,4,80,0,20,2,3,4,3,1,3,2624.0,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
516,33,0.0,213,7,3,1,3,49,3,3,3,11691,25995,0,11,3,4,80,0,14,3,4,13,9,3,7,899.3076923076923,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
517,43,0.0,1001,9,5,1,4,72,3,2,3,5679,19627,3,13,3,2,80,1,10,3,3,8,7,4,7,709.875,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
519,30,0.0,1275,28,2,1,4,64,3,2,4,5775,11934,1,13,3,4,80,2,11,2,3,10,8,1,9,577.5,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
521,36,1.0,1218,9,4,1,3,82,2,1,1,3407,6986,7,23,4,2,80,0,10,4,3,5,3,0,3,681.4,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
525,27,0.0,1055,2,4,1,1,47,3,2,4,4227,4658,0,18,3,2,80,1,4,2,3,3,2,2,2,1409.0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
526,42,0.0,469,2,2,1,4,35,3,4,1,17665,14399,0,17,3,4,80,1,23,3,3,22,6,13,7,802.9545454545455,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
527,36,1.0,660,15,3,1,1,81,3,2,3,4834,7858,7,14,3,2,80,1,9,3,2,1,0,0,0,4834.0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
528,29,0.0,1329,7,3,1,3,82,3,2,4,6623,4204,1,11,3,2,80,2,6,2,3,6,0,1,0,1103.8333333333333,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
529,37,0.0,482,3,3,1,3,36,3,3,3,9434,9606,1,15,3,3,80,1,10,2,3,10,7,7,8,943.4,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
531,40,0.0,1416,2,2,1,1,49,3,5,3,19436,5949,0,19,3,4,80,1,22,5,3,21,7,3,9,925.5238095238095,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
532,58,1.0,286,2,4,1,4,31,3,5,2,19246,25761,7,12,3,4,80,0,40,2,3,31,15,13,8,620.8387096774194,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
534,40,0.0,1308,14,3,1,3,44,2,5,3,19626,17544,1,14,3,1,80,0,21,2,4,20,7,4,9,981.3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
536,30,0.0,1339,5,3,1,2,41,3,3,4,9419,8053,2,12,3,3,80,1,12,2,3,10,9,7,4,941.9,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
537,33,1.0,118,16,3,1,1,69,3,2,1,5324,26507,5,15,3,3,80,0,6,3,3,3,2,0,2,1774.6666666666667,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
539,31,0.0,979,1,4,1,3,90,1,2,3,4345,4381,0,12,3,4,80,1,6,2,3,5,4,1,4,869.0,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
540,30,0.0,879,9,2,1,3,72,3,2,3,4695,12858,7,18,3,3,80,0,10,3,3,8,4,1,7,586.875,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
543,59,0.0,1324,3,3,1,3,81,4,1,1,2670,9964,4,20,4,1,80,3,12,3,2,1,0,0,0,2670.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
544,49,1.0,1475,28,2,1,1,97,2,2,1,4284,22710,3,20,4,1,80,0,20,2,3,4,3,1,3,1071.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
546,28,0.0,736,26,3,1,3,48,2,2,1,4724,24232,1,11,3,3,80,1,5,0,3,5,3,0,4,944.8,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
547,36,0.0,325,10,4,1,4,63,3,3,3,7094,5747,3,12,3,1,80,0,10,0,3,7,7,1,7,1013.4285714285714,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
549,28,1.0,103,24,3,1,3,50,2,1,3,2028,12947,5,14,3,2,80,0,6,4,3,4,2,0,3,507.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
550,26,1.0,575,3,1,1,3,73,3,1,1,3102,6582,0,22,4,3,80,0,7,2,3,6,4,0,4,517.0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
551,31,0.0,1188,20,2,1,4,45,3,2,3,6932,24406,1,13,3,4,80,1,9,2,2,9,8,0,0,770.2222222222222,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
552,40,0.0,1094,28,3,1,3,58,1,3,1,10932,11373,3,15,3,3,80,1,20,2,3,1,0,0,1,10932.0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
553,27,0.0,1134,16,4,1,3,37,3,1,2,2811,12086,9,14,3,2,80,1,4,2,3,2,2,2,2,1405.5,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
554,50,0.0,1115,1,3,1,1,73,3,5,2,18172,9755,3,19,3,1,80,0,28,1,2,8,3,0,7,2271.5,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
556,33,1.0,1277,15,1,1,2,56,3,3,3,13610,24619,7,12,3,4,80,0,15,2,4,7,6,7,7,1944.2857142857142,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
557,46,0.0,1034,18,1,1,1,86,3,3,3,10527,8984,5,11,3,4,80,0,28,3,2,2,2,1,2,5263.5,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
558,33,1.0,1017,25,3,1,1,55,2,1,2,2313,2993,4,20,4,2,80,0,5,0,3,2,2,2,2,1156.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
559,37,0.0,397,7,4,1,1,30,3,3,3,13664,25258,4,13,3,1,80,0,16,3,4,5,2,0,2,2732.8,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
561,26,0.0,775,29,2,1,1,45,3,2,3,4306,4267,5,12,3,1,80,2,8,5,3,0,0,0,0,4306.0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
563,50,0.0,854,1,4,1,4,68,3,5,4,19517,24118,3,11,3,3,80,1,32,3,2,7,0,0,6,2788.1428571428573,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
565,58,1.0,601,7,4,1,3,53,2,3,1,10008,12023,7,14,3,4,80,0,31,0,2,10,9,5,9,1000.8,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
566,31,0.0,329,1,2,1,4,98,2,1,1,2218,16193,1,12,3,3,80,1,4,3,3,4,2,3,2,554.5,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
567,26,0.0,921,1,1,1,1,66,2,1,3,2007,25265,1,13,3,3,80,2,5,5,3,5,3,1,3,401.4,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
568,30,1.0,464,4,3,1,3,40,3,1,4,2285,3427,9,23,4,3,80,0,3,4,3,1,0,0,0,2285.0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True
570,33,0.0,430,7,3,1,4,54,3,2,1,4373,17456,0,14,3,1,80,2,5,2,3,4,3,0,3,1093.25,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
572,59,0.0,1089,1,2,1,2,66,3,3,4,11904,11038,3,14,3,3,80,1,14,1,1,6,4,0,4,1984.0,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
573,45,0.0,1385,20,2,1,3,79,3,4,4,13496,7501,0,14,3,2,80,0,21,2,3,20,7,4,10,674.8,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
576,58,0.0,1272,5,3,1,3,37,2,3,2,10552,9255,2,13,3,4,80,1,24,3,3,6,0,0,4,1758.6666666666667,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
577,28,0.0,440,21,3,1,3,42,3,1,4,2713,6672,1,11,3,3,80,1,5,2,1,5,2,0,2,542.6,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
578,30,0.0,852,10,3,1,3,72,2,2,3,6578,2706,1,18,3,1,80,1,10,3,3,10,3,1,4,657.8,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
579,46,0.0,1211,5,4,1,1,98,3,2,4,5772,20445,4,21,4,3,80,0,14,4,3,9,6,0,8,641.3333333333334,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
580,31,1.0,1060,1,3,1,4,54,3,1,2,2302,8319,1,11,3,1,80,0,3,2,4,3,2,2,2,767.3333333333334,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
581,31,1.0,202,8,3,1,1,34,2,1,2,1261,22262,1,12,3,3,80,0,1,3,4,1,0,0,0,1261.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
582,22,0.0,1256,19,1,1,3,80,3,1,4,2323,11992,1,24,4,1,80,2,2,6,3,2,2,2,2,1161.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
583,22,0.0,1123,16,2,1,4,96,4,1,4,2935,7324,1,13,3,2,80,2,1,2,2,1,0,0,0,2935.0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
584,36,0.0,852,5,4,1,2,82,2,1,1,3419,13072,9,14,3,4,80,1,6,3,4,1,1,0,0,3419.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
585,43,0.0,185,10,4,1,3,33,3,1,4,2455,10675,0,19,3,1,80,0,9,5,3,8,7,1,7,306.875,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
586,35,1.0,130,25,4,1,4,96,3,1,2,2022,16612,1,19,3,1,80,1,10,3,2,10,2,7,8,202.2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
587,60,0.0,1499,28,3,1,3,80,2,3,1,10266,2845,4,19,3,4,80,0,22,5,4,18,13,13,11,570.3333333333334,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
588,34,0.0,131,2,3,1,3,86,3,2,1,4538,6039,0,12,3,4,80,0,4,3,3,3,2,0,2,1512.6666666666667,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
589,39,1.0,1122,6,3,1,4,70,3,1,1,2404,4303,7,21,4,4,80,0,8,2,1,2,2,2,2,1202.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
590,38,0.0,770,10,4,1,3,73,2,3,3,8740,5569,0,14,3,2,80,2,9,2,3,8,7,2,7,1092.5,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
593,33,1.0,587,10,1,1,1,38,1,1,4,3408,6705,7,13,3,1,80,3,8,2,3,4,3,1,3,852.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
594,25,0.0,891,4,2,1,2,99,2,2,4,4487,12090,1,11,3,2,80,0,5,3,3,5,4,1,3,897.4,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
595,49,0.0,1495,5,4,1,1,96,3,2,3,6651,21534,2,14,3,2,80,1,20,0,2,3,2,1,2,2217.0,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
597,45,0.0,788,24,4,1,2,36,3,1,2,2177,8318,1,16,3,1,80,0,6,3,3,6,3,0,4,362.8333333333333,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False
598,43,0.0,982,12,3,1,1,59,2,4,2,14336,4345,1,11,3,3,80,1,25,3,3,25,10,3,9,573.44,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
599,34,0.0,829,15,3,1,2,71,3,4,1,17007,11929,7,14,3,4,80,2,16,3,2,14,8,6,9,1214.7857142857142,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
601,34,0.0,1333,10,4,1,3,87,3,1,3,2220,18410,1,19,3,4,80,1,1,2,3,1,1,0,0,2220.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
602,23,0.0,310,10,1,1,1,79,4,1,3,3505,19630,1,18,3,4,80,0,2,3,3,2,2,0,2,1752.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
603,37,0.0,571,10,1,1,4,82,3,1,1,2782,19905,0,13,3,2,80,2,6,3,2,5,3,4,3,556.4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
604,35,0.0,384,8,4,1,1,72,3,1,4,2572,20317,1,16,3,2,80,1,3,1,2,3,2,0,2,857.3333333333334,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
605,36,1.0,530,3,1,1,3,51,2,3,4,10325,5518,1,11,3,1,80,1,16,6,3,16,7,3,7,645.3125,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
606,23,0.0,1309,26,1,1,3,83,3,1,4,2904,16092,1,12,3,3,80,2,4,2,2,4,2,0,2,726.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
607,25,0.0,883,26,1,1,3,32,3,2,4,6180,22807,1,23,4,2,80,0,6,5,2,6,5,1,4,1030.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
609,43,0.0,1344,7,3,1,4,37,4,1,4,2089,5228,4,14,3,4,80,3,7,3,4,5,4,2,2,417.8,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
610,41,1.0,1085,2,4,1,2,57,1,1,4,2778,17725,4,13,3,3,80,1,10,1,2,7,7,1,0,396.85714285714283,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
611,25,0.0,1356,10,4,1,3,57,3,2,4,4950,20623,0,14,3,2,80,0,5,4,3,4,3,1,1,1237.5,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
613,52,0.0,1490,4,2,1,4,30,3,4,4,16555,10310,2,13,3,4,80,0,31,2,1,5,2,1,4,3311.0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
614,36,0.0,541,3,4,1,1,48,2,3,4,9699,7246,4,11,3,1,80,1,16,2,3,13,9,1,12,746.0769230769231,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
617,26,0.0,1066,2,2,1,4,32,4,2,4,5472,3334,1,12,3,2,80,0,8,2,3,8,7,1,3,684.0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
618,56,0.0,1240,9,3,1,1,63,3,1,3,2942,12154,2,19,3,2,80,1,18,4,3,5,4,0,3,588.4,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
619,34,0.0,878,10,4,1,4,43,3,1,3,3815,5972,1,17,3,4,80,1,5,4,4,5,3,2,0,763.0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
620,38,0.0,395,9,3,1,2,98,2,1,2,2899,12102,0,19,3,4,80,1,3,3,3,2,2,1,2,1449.5,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
